"type";"variable";"contribution";"variable_name";"variable_value";"sign";"label";"B"
"regular misclass:no";"HE01_02 = 4";0,00224514650289986;"HE01_02";"4";1;"gbm";3
"regular misclass:no";"HE01_28_r = 4";-0,00329995894009494;"HE01_28_r";"4";-1;"gbm";3
"regular misclass:no";"HE01_51 = 5";-0,00114237004832018;"HE01_51";"5";-1;"gbm";3
"regular misclass:no";"HE01_38 = 4";-0,00150878528993109;"HE01_38";"4";-1;"gbm";3
"regular misclass:no";"HE01_44_r = 4";0,00614666604760489;"HE01_44_r";"4";1;"gbm";3
"regular misclass:no";"avgstr = 1.25";-0,00651673766215138;"avgstr";"1.25";-1;"gbm";3
"regular misclass:no";"HE01_37 = 3";0;"HE01_37";"3";0;"gbm";3
"regular misclass:no";"sex = 1";0;"sex";"1";0;"gbm";3
"regular misclass:no";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";3
"regular misclass:no";"irv6 = 1.687";-0,00348423027395556;"irv6";"1.687";-1;"gbm";3
"regular misclass:no";"SO06 = 6";-0,00323820924665313;"SO06";"6";-1;"gbm";3
"regular misclass:no";"longstr1 = 1";0,000400954330871839;"longstr1";"1";1;"gbm";3
"regular misclass:no";"time_p4 = 38510";0,018322822185283;"time_p4";"38510";1;"gbm";3
"regular misclass:no";"HE01_32_r = 3";0,000915288072660059;"HE01_32_r";"3";1;"gbm";3
"regular misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";3
"regular misclass:no";"HE01_24_r = 5";0;"HE01_24_r";"5";0;"gbm";3
"regular misclass:no";"longstrDiff = -1";0,00257081565668638;"longstrDiff";"-1";1;"gbm";3
"regular misclass:no";"HE01_53_r = 3";0;"HE01_53_r";"3";0;"gbm";3
"regular misclass:no";"HE01_50 = 1";0;"HE01_50";"1";0;"gbm";3
"regular misclass:no";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";3
"regular misclass:no";"HE01_29 = 2";0,00263406457365134;"HE01_29";"2";1;"gbm";3
"regular misclass:no";"HE01_09_r = 5";-0,00203373207806468;"HE01_09_r";"5";-1;"gbm";3
"regular misclass:no";"HE01_14_r = 3";0;"HE01_14_r";"3";0;"gbm";3
"regular misclass:no";"HE01_26_r = 4";-0,000710526093940289;"HE01_26_r";"4";-1;"gbm";3
"regular misclass:no";"HE01_21_r = 5";0,000598307851285895;"HE01_21_r";"5";1;"gbm";3
"regular misclass:no";"HE01_57_r = 5";0,00362119983746267;"HE01_57_r";"5";1;"gbm";3
"regular misclass:no";"res_evenodd = 0.9809";-0,0227246911945224;"res_evenodd";"0.9809";-1;"gbm";3
"regular misclass:no";"HE01_36 = 4";-0,0100105059896379;"HE01_36";"4";-1;"gbm";3
"regular misclass:no";"HE01_07 = 1";0,00275900793782685;"HE01_07";"1";1;"gbm";3
"regular misclass:no";"HE01_42_r = 3";0,00064108603028451;"HE01_42_r";"3";1;"gbm";3
"regular misclass:no";"HE01_15_r = 2";0,000509046110780842;"HE01_15_r";"2";1;"gbm";3
"regular misclass:no";"HE01_46_r = 2";0,000179928473169277;"HE01_46_r";"2";1;"gbm";3
"regular misclass:no";"HE01_20_r = 1";0,000581635718701623;"HE01_20_r";"1";1;"gbm";3
"regular misclass:no";"HE01_04 = 4";-0,00050354309881584;"HE01_04";"4";-1;"gbm";3
"regular misclass:no";"HE01_54 = 5";-0,00248472367172048;"HE01_54";"5";-1;"gbm";3
"regular misclass:no";"irvTotal = 1.358";-0,00630160186068807;"irvTotal";"1.358";-1;"gbm";3
"regular misclass:no";"HE01_55_r = 1";0;"HE01_55_r";"1";0;"gbm";3
"regular misclass:no";"HE01_01_r = 1";0,0010372095665851;"HE01_01_r";"1";1;"gbm";3
"regular misclass:no";"HE01_17 = 2";0,000209300989668704;"HE01_17";"2";1;"gbm";3
"regular misclass:no";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";3
"regular misclass:no";"res_mahad = 63.97";0,00655771252879261;"res_mahad";"63.97";1;"gbm";3
"regular misclass:no";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";3
"regular misclass:no";"HE01_43 = 3";-0,00370358489074474;"HE01_43";"3";-1;"gbm";4
"regular misclass:no";"HE01_48_r = 5";0;"HE01_48_r";"5";0;"gbm";4
"regular misclass:no";"HE01_14_r = 3";-0,000185881316590919;"HE01_14_r";"3";-1;"gbm";4
"regular misclass:no";"HE01_27 = 4";0,000115374934830048;"HE01_27";"4";1;"gbm";4
"regular misclass:no";"HE01_28_r = 4";-0,00287695754729811;"HE01_28_r";"4";-1;"gbm";4
"regular misclass:no";"time_p1 = 43530";0,011954665941397;"time_p1";"43530";1;"gbm";4
"regular misclass:no";"HE01_33 = 5";0;"HE01_33";"5";0;"gbm";4
"regular misclass:no";"HE01_31_r = 1";0,00174933738670124;"HE01_31_r";"1";1;"gbm";4
"regular misclass:no";"HE01_23 = 3";-0,00014985543556556;"HE01_23";"3";-1;"gbm";4
"regular misclass:no";"HE01_16 = 2";5,68112373123819e-05;"HE01_16";"2";1;"gbm";4
"regular misclass:no";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";4
"regular misclass:no";"HE01_44_r = 4";0,00440179736040369;"HE01_44_r";"4";1;"gbm";4
"regular misclass:no";"HE01_10_r = 2";0;"HE01_10_r";"2";0;"gbm";4
"regular misclass:no";"time_p4 = 38510";0,0157277227196616;"time_p4";"38510";1;"gbm";4
"regular misclass:no";"age = 57";-0,000904442552303597;"age";"57";-1;"gbm";4
"regular misclass:no";"HE01_12_r = 2";-0,0011874136516925;"HE01_12_r";"2";-1;"gbm";4
"regular misclass:no";"HE01_55_r = 1";0;"HE01_55_r";"1";0;"gbm";4
"regular misclass:no";"HE01_40 = 2";-4,14487849820233e-07;"HE01_40";"2";-1;"gbm";4
"regular misclass:no";"res_evenodd = 0.9809";-0,0208093896188166;"res_evenodd";"0.9809";-1;"gbm";4
"regular misclass:no";"HE01_45 = 5";0;"HE01_45";"5";0;"gbm";4
"regular misclass:no";"longstrDiff = -1";0,00187739301182477;"longstrDiff";"-1";1;"gbm";4
"regular misclass:no";"HE01_50 = 1";0;"HE01_50";"1";0;"gbm";4
"regular misclass:no";"HE01_32_r = 3";0,0011926904034798;"HE01_32_r";"3";1;"gbm";4
"regular misclass:no";"irv1 = 1.524";-0,00322966111471845;"irv1";"1.524";-1;"gbm";4
"regular misclass:no";"HE01_42_r = 3";0,000600488305521951;"HE01_42_r";"3";1;"gbm";4
"regular misclass:no";"HE01_36 = 4";-0,0088019386149385;"HE01_36";"4";-1;"gbm";4
"regular misclass:no";"HE01_53_r = 3";0;"HE01_53_r";"3";0;"gbm";4
"regular misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";4
"regular misclass:no";"HE01_51 = 5";-0,000776651010594875;"HE01_51";"5";-1;"gbm";4
"regular misclass:no";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";4
"regular misclass:no";"HE01_04 = 4";-0,000173920810376371;"HE01_04";"4";-1;"gbm";4
"regular misclass:no";"HE01_06 = 5";0,000862088878769596;"HE01_06";"5";1;"gbm";4
"regular misclass:no";"irvTotal = 1.358";-0,00556614945183687;"irvTotal";"1.358";-1;"gbm";4
"regular misclass:no";"irv6 = 1.687";-0,00249092490772318;"irv6";"1.687";-1;"gbm";4
"regular misclass:no";"HE01_24_r = 5";-0,000284902293101852;"HE01_24_r";"5";-1;"gbm";4
"regular misclass:no";"longstr1 = 1";0;"longstr1";"1";0;"gbm";4
"regular misclass:no";"irvDiff = -0.1627";0,000484445720247417;"irvDiff";"-0.1627";1;"gbm";4
"regular misclass:no";"HE01_20_r = 1";0,000878912030494561;"HE01_20_r";"1";1;"gbm";4
"regular misclass:no";"HE01_21_r = 5";0,000486632621359673;"HE01_21_r";"5";1;"gbm";4
"regular misclass:no";"HE01_07 = 1";0,00271311162314491;"HE01_07";"1";1;"gbm";4
"regular misclass:no";"HE01_38 = 4";-0,000975449597020062;"HE01_38";"4";-1;"gbm";4
"regular misclass:no";"HE01_39 = 3";0;"HE01_39";"3";0;"gbm";4
"regular misclass:no";"HE01_60_r = 5";-0,0131120732674131;"HE01_60_r";"5";-1;"gbm";4
"regular misclass:no";"SO06 = 6";-0,00369938207320814;"SO06";"6";-1;"gbm";4
"regular misclass:no";"res_mahad = 63.97";0,0055403046587042;"res_mahad";"63.97";1;"gbm";4
"regular misclass:no";"HE01_15_r = 2";0,000537747565377833;"HE01_15_r";"2";1;"gbm";4
"regular misclass:no";"HE01_52_r = 2";0,00113999011357341;"HE01_52_r";"2";1;"gbm";4
"regular misclass:no";"HE01_54 = 5";-0,00211116889044949;"HE01_54";"5";-1;"gbm";4
"regular misclass:no";"HE01_25 = 1";0,0104790622695337;"HE01_25";"1";1;"gbm";4
"regular misclass:no";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";4
"regular misclass:no";"res_u3poly = 0.2329";0,00156256858437043;"res_u3poly";"0.2329";1;"gbm";4
"regular misclass:no";"HE01_58 = 1";0;"HE01_58";"1";0;"gbm";4
"regular misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";4
"regular misclass:no";"HE01_18 = 3";-0,000792666834485756;"HE01_18";"3";-1;"gbm";4
"regular misclass:no";"HE01_57_r = 5";0,00305128832007956;"HE01_57_r";"5";1;"gbm";4
"regular misclass:no";"sex = 1";0;"sex";"1";0;"gbm";4
"regular misclass:no";"longstr6 = 2";0;"longstr6";"2";0;"gbm";4
"regular misclass:no";"HE01_49_r = 1";0,000934472891170768;"HE01_49_r";"1";1;"gbm";4
"regular misclass:no";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";4
"regular misclass:no";"HE01_08 = 3";-0,00328490501970741;"HE01_08";"3";-1;"gbm";4
"regular misclass:no";"HE01_02 = 4";0,00189753486047789;"HE01_02";"4";1;"gbm";4
"regular misclass:no";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";4
"regular misclass:no";"HE01_17 = 2";0,000434239605042963;"HE01_17";"2";1;"gbm";4
"regular misclass:no";"HE01_35_r = 4";0;"HE01_35_r";"4";0;"gbm";4
"regular misclass:no";"HE01_37 = 3";0;"HE01_37";"3";0;"gbm";4
"regular misclass:no";"HE01_01_r = 1";0,000869084548492549;"HE01_01_r";"1";1;"gbm";4
"regular misclass:no";"HE01_13 = 4";-0,000374248874118077;"HE01_13";"4";-1;"gbm";4
"regular misclass:no";"HE01_47 = 4";-0,00314654844839862;"HE01_47";"4";-1;"gbm";4
"regular misclass:no";"HE01_11 = 4";0,00026038406870188;"HE01_11";"4";1;"gbm";4
"regular misclass:no";"HE01_34 = 3";-0,000140589479268149;"HE01_34";"3";-1;"gbm";4
"regular misclass:no";"HE01_09_r = 5";-0,00164301994496557;"HE01_09_r";"5";-1;"gbm";4
"regular misclass:no";"time_p3 = 31530";0,023130286176496;"time_p3";"31530";1;"gbm";4
"regular misclass:no";"time_p2 = 48220";-0,000236795054335048;"time_p2";"48220";-1;"gbm";4
"regular misclass:no";"longstr = 4";0,00117988458859297;"longstr";"4";1;"gbm";4
"regular misclass:no";"time_p6 = 35290";-0,0206174260524585;"time_p6";"35290";-1;"gbm";4
"regular misclass:no";"res_psycsyn = -0.47";-0,0551364507095594;"res_psycsyn";"-0.47";-1;"gbm";4
"regular misclass:no";"avgstr = 1.25";-0,00661122719804025;"avgstr";"1.25";-1;"gbm";4
"regular misclass:no";"time_p5 = 35540";0,027794619307222;"time_p5";"35540";1;"gbm";4
"regular misclass:no";"HE01_26_r = 4";-0,000710795266607833;"HE01_26_r";"4";-1;"gbm";4
"regular misclass:no";"HE01_59_r = 3";0;"HE01_59_r";"3";0;"gbm";4
"regular misclass:no";"HE01_46_r = 2";0,000179236649655856;"HE01_46_r";"2";1;"gbm";4
"regular misclass:no";"HE01_29 = 2";0,00188624082105454;"HE01_29";"2";1;"gbm";4
"regular misclass:no";"HE01_56_r = 2";0,0110761926976535;"HE01_56_r";"2";1;"gbm";4
"regular misclass:no";"HE01_15_r = 2";0,000498241208405137;"HE01_15_r";"2";1;"gbm";5
"regular misclass:no";"HE01_35_r = 4";0;"HE01_35_r";"4";0;"gbm";5
"regular misclass:no";"HE01_27 = 4";0,000115176018940177;"HE01_27";"4";1;"gbm";5
"regular misclass:no";"sex = 1";0;"sex";"1";0;"gbm";5
"regular misclass:no";"HE01_09_r = 5";-0,00161434918541914;"HE01_09_r";"5";-1;"gbm";5
"regular misclass:no";"HE01_43 = 3";-0,00369889644363608;"HE01_43";"3";-1;"gbm";5
"regular misclass:no";"HE01_44_r = 4";0,0039299089247482;"HE01_44_r";"4";1;"gbm";5
"regular misclass:no";"irv6 = 1.687";-0,00221497742759469;"irv6";"1.687";-1;"gbm";5
"regular misclass:no";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";5
"regular misclass:no";"res_evenodd = 0.9809";-0,0198941219043624;"res_evenodd";"0.9809";-1;"gbm";5
"regular misclass:no";"HE01_04 = 4";-0,000164718103736916;"HE01_04";"4";-1;"gbm";5
"regular misclass:no";"avgstr = 1.25";-0,00401112692929007;"avgstr";"1.25";-1;"gbm";5
"regular misclass:no";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";5
"regular misclass:no";"HE01_33 = 5";0;"HE01_33";"5";0;"gbm";5
"regular misclass:no";"time_p3 = 31530";0,0194819022458218;"time_p3";"31530";1;"gbm";5
"regular misclass:no";"HE01_50 = 1";0,00104905502881081;"HE01_50";"1";1;"gbm";5
"regular misclass:no";"time_p6 = 35290";-0,0183366071570812;"time_p6";"35290";-1;"gbm";5
"regular misclass:no";"longstrDiff = -1";0,00179907456189737;"longstrDiff";"-1";1;"gbm";5
"regular misclass:no";"HE01_02 = 4";0,00183953319315244;"HE01_02";"4";1;"gbm";5
"regular misclass:no";"HE01_18 = 3";-0,000856622141616414;"HE01_18";"3";-1;"gbm";5
"regular misclass:no";"irvTotal = 1.358";-0,0060718940205044;"irvTotal";"1.358";-1;"gbm";5
"regular misclass:no";"HE01_06 = 5";0,000864431070259297;"HE01_06";"5";1;"gbm";5
"regular misclass:no";"HE01_51 = 5";-0,000778420662008561;"HE01_51";"5";-1;"gbm";5
"regular misclass:no";"res_mahad = 63.97";0,00559941616891196;"res_mahad";"63.97";1;"gbm";5
"regular misclass:no";"HE01_34 = 3";-0,000131677633854133;"HE01_34";"3";-1;"gbm";5
"regular misclass:no";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";5
"regular misclass:no";"HE01_13 = 4";-0,000152421492731314;"HE01_13";"4";-1;"gbm";5
"regular misclass:no";"HE01_21_r = 5";0,000502798846566066;"HE01_21_r";"5";1;"gbm";5
"regular misclass:no";"longstr1 = 1";0;"longstr1";"1";0;"gbm";5
"regular misclass:no";"HE01_48_r = 5";0;"HE01_48_r";"5";0;"gbm";5
"regular misclass:no";"HE01_49_r = 1";0,000636814032754618;"HE01_49_r";"1";1;"gbm";5
"regular misclass:no";"HE01_12_r = 2";-0,000674006874020916;"HE01_12_r";"2";-1;"gbm";5
"regular misclass:no";"res_u3poly = 0.2329";0,00113331977533648;"res_u3poly";"0.2329";1;"gbm";5
"regular misclass:no";"longstr = 4";0,000907134265959453;"longstr";"4";1;"gbm";5
"regular misclass:no";"HE01_54 = 5";-0,000832989368748371;"HE01_54";"5";-1;"gbm";5
"regular misclass:no";"time_p5 = 35540";0,0347498873527768;"time_p5";"35540";1;"gbm";5
"regular misclass:no";"HE01_45 = 5";0;"HE01_45";"5";0;"gbm";5
"regular misclass:no";"HE01_55_r = 1";0;"HE01_55_r";"1";0;"gbm";5
"regular misclass:no";"time_p2 = 48220";-0,00124628967660301;"time_p2";"48220";-1;"gbm";5
"regular misclass:no";"HE01_52_r = 2";0;"HE01_52_r";"2";0;"gbm";5
"regular misclass:no";"res_psycsyn = -0.47";-0,0586174154048498;"res_psycsyn";"-0.47";-1;"gbm";5
"regular misclass:no";"HE01_11 = 4";0,000323673287473514;"HE01_11";"4";1;"gbm";5
"regular misclass:no";"HE01_47 = 4";-0,0039019763666433;"HE01_47";"4";-1;"gbm";5
"regular misclass:no";"HE01_40 = 2";0,000277907540969624;"HE01_40";"2";1;"gbm";5
"regular misclass:no";"time_p4 = 38510";0,0157970439490838;"time_p4";"38510";1;"gbm";5
"regular misclass:no";"irv1 = 1.524";-0,00244623128889138;"irv1";"1.524";-1;"gbm";5
"regular misclass:no";"irvDiff = -0.1627";0,000492344712827053;"irvDiff";"-0.1627";1;"gbm";5
"regular misclass:no";"HE01_36 = 4";-0,0102217568379542;"HE01_36";"4";-1;"gbm";5
"regular misclass:no";"HE01_01_r = 1";0,00102420898566197;"HE01_01_r";"1";1;"gbm";5
"regular misclass:no";"HE01_57_r = 5";0,00629359297625193;"HE01_57_r";"5";1;"gbm";5
"regular misclass:no";"HE01_28_r = 4";-0,00511386708164352;"HE01_28_r";"4";-1;"gbm";5
"regular misclass:no";"HE01_10_r = 2";0;"HE01_10_r";"2";0;"gbm";5
"regular misclass:no";"HE01_37 = 3";0;"HE01_37";"3";0;"gbm";5
"regular misclass:no";"HE01_23 = 3";0;"HE01_23";"3";0;"gbm";5
"regular misclass:no";"HE01_25 = 1";0,00866049508090805;"HE01_25";"1";1;"gbm";5
"regular misclass:no";"HE01_24_r = 5";0;"HE01_24_r";"5";0;"gbm";5
"regular misclass:no";"HE01_16 = 2";0,000321297358187367;"HE01_16";"2";1;"gbm";5
"regular misclass:no";"HE01_39 = 3";0;"HE01_39";"3";0;"gbm";5
"regular misclass:no";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";5
"regular misclass:no";"HE01_46_r = 2";0,000101155038424561;"HE01_46_r";"2";1;"gbm";5
"regular misclass:no";"HE01_14_r = 3";0;"HE01_14_r";"3";0;"gbm";5
"regular misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";5
"regular misclass:no";"SO06 = 6";-0,00397455837743255;"SO06";"6";-1;"gbm";5
"regular misclass:no";"HE01_17 = 2";0,000208353793119564;"HE01_17";"2";1;"gbm";5
"regular misclass:no";"HE01_42_r = 3";0,000637346154410856;"HE01_42_r";"3";1;"gbm";5
"regular misclass:no";"HE01_59_r = 3";0;"HE01_59_r";"3";0;"gbm";5
"regular misclass:no";"HE01_20_r = 1";0,000921033837496199;"HE01_20_r";"1";1;"gbm";5
"regular misclass:no";"HE01_53_r = 3";0;"HE01_53_r";"3";0;"gbm";5
"regular misclass:no";"longstr6 = 2";0;"longstr6";"2";0;"gbm";5
"regular misclass:no";"time_p1 = 43530";0,00859227849198302;"time_p1";"43530";1;"gbm";5
"regular misclass:no";"HE01_29 = 2";0,0018896443378581;"HE01_29";"2";1;"gbm";5
"regular misclass:no";"HE01_32_r = 3";0,000915486813493183;"HE01_32_r";"3";1;"gbm";5
"regular misclass:no";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";5
"regular misclass:no";"HE01_08 = 3";-0,00265190273157734;"HE01_08";"3";-1;"gbm";5
"regular misclass:no";"HE01_07 = 1";0,00275596732050704;"HE01_07";"1";1;"gbm";5
"regular misclass:no";"HE01_58 = 1";0;"HE01_58";"1";0;"gbm";5
"regular misclass:no";"HE01_26_r = 4";-0,000712202002022488;"HE01_26_r";"4";-1;"gbm";5
"regular misclass:no";"HE01_60_r = 5";-0,0134950412743152;"HE01_60_r";"5";-1;"gbm";5
"regular misclass:no";"HE01_38 = 4";-0,00151796669126791;"HE01_38";"4";-1;"gbm";5
"regular misclass:no";"HE01_56_r = 2";0,0110720853172292;"HE01_56_r";"2";1;"gbm";5
"regular misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";5
"regular misclass:no";"age = 57";-0,00135888736288331;"age";"57";-1;"gbm";5
"regular misclass:no";"HE01_31_r = 1";0,00262009223762449;"HE01_31_r";"1";1;"gbm";5
"regular misclass:no";"HE01_19_r = 3";0;"HE01_19_r";"3";0;"gbm";6
"regular misclass:no";"HE01_05 = 2";0;"HE01_05";"2";0;"gbm";6
"regular misclass:no";"HE01_31_r = 1";0,00173015742624139;"HE01_31_r";"1";1;"gbm";6
"regular misclass:no";"HE01_11 = 4";0,000249151093970834;"HE01_11";"4";1;"gbm";6
"regular misclass:no";"HE01_32_r = 3";0,00115693372981029;"HE01_32_r";"3";1;"gbm";6
"regular misclass:no";"HE01_02 = 4";0,00170937201467614;"HE01_02";"4";1;"gbm";6
"regular misclass:no";"longstrDiff = -1";0,00169164174721381;"longstrDiff";"-1";1;"gbm";6
"regular misclass:no";"HE01_25 = 1";0,00994762818863415;"HE01_25";"1";1;"gbm";6
"regular misclass:no";"SO04 = 1";0;"SO04";"1";0;"gbm";6
"regular misclass:no";"HE01_23 = 3";-0,000147595821910151;"HE01_23";"3";-1;"gbm";6
"regular misclass:no";"HE01_51 = 5";-0,000762373844936493;"HE01_51";"5";-1;"gbm";6
"regular misclass:no";"HE01_56_r = 2";0,00747793009905406;"HE01_56_r";"2";1;"gbm";6
"regular misclass:no";"longstr6 = 2";0;"longstr6";"2";0;"gbm";6
"regular misclass:no";"HE01_22 = 3";0;"HE01_22";"3";0;"gbm";6
"regular misclass:no";"HE01_47 = 4";-0,00250684129800072;"HE01_47";"4";-1;"gbm";6
"regular misclass:no";"HE01_37 = 3";0;"HE01_37";"3";0;"gbm";6
"regular misclass:no";"avgstr = 1.25";-0,00393658305623013;"avgstr";"1.25";-1;"gbm";6
"regular misclass:no";"HE01_26_r = 4";-0,000437412278003424;"HE01_26_r";"4";-1;"gbm";6
"regular misclass:no";"HE01_45 = 5";0;"HE01_45";"5";0;"gbm";6
"regular misclass:no";"HE01_10_r = 2";0;"HE01_10_r";"2";0;"gbm";6
"regular misclass:no";"HE01_03 = 2";0;"HE01_03";"2";0;"gbm";6
"regular misclass:no";"res_psycsyn = -0.47";-0,0505818107032118;"res_psycsyn";"-0.47";-1;"gbm";6
"regular misclass:no";"HE01_01_r = 1";0,000823034690896618;"HE01_01_r";"1";1;"gbm";6
"regular misclass:no";"time_p2 = 48220";-0,000564721868649865;"time_p2";"48220";-1;"gbm";6
"regular misclass:no";"HE01_20_r = 1";0,00167726458887624;"HE01_20_r";"1";1;"gbm";6
"regular misclass:no";"res_evenodd = 0.9809";-0,0203991696746426;"res_evenodd";"0.9809";-1;"gbm";6
"regular misclass:no";"HE01_13 = 4";-0,000152254719973266;"HE01_13";"4";-1;"gbm";6
"regular misclass:no";"HE01_41_r = 2";0;"HE01_41_r";"2";0;"gbm";6
"regular misclass:no";"sex = 1";0;"sex";"1";0;"gbm";6
"regular misclass:no";"HE01_59_r = 3";0;"HE01_59_r";"3";0;"gbm";6
"regular misclass:no";"HE01_52_r = 2";0,00107790891950987;"HE01_52_r";"2";1;"gbm";6
"regular misclass:no";"HE01_53_r = 3";0;"HE01_53_r";"3";0;"gbm";6
"regular misclass:no";"longstr1 = 1";0;"longstr1";"1";0;"gbm";6
"regular misclass:no";"res_u3poly = 0.2329";0,00316989289480768;"res_u3poly";"0.2329";1;"gbm";6
"regular misclass:no";"HE01_12_r = 2";-0,00106621083970182;"HE01_12_r";"2";-1;"gbm";6
"regular misclass:no";"HE01_28_r = 4";-0,00290908112377491;"HE01_28_r";"4";-1;"gbm";6
"regular misclass:no";"irvTotal = 1.358";-0,00445039169798256;"irvTotal";"1.358";-1;"gbm";6
"regular misclass:no";"time_p3 = 31530";0,0183987594953789;"time_p3";"31530";1;"gbm";6
"regular misclass:no";"HE01_18 = 3";-0,00104884017544293;"HE01_18";"3";-1;"gbm";6
"regular misclass:no";"HE01_36 = 4";-0,00906044250536575;"HE01_36";"4";-1;"gbm";6
"regular misclass:no";"HE01_29 = 2";0,00230612798196728;"HE01_29";"2";1;"gbm";6
"regular misclass:no";"HE01_40 = 2";0,000489688012176137;"HE01_40";"2";1;"gbm";6
"regular misclass:no";"HE01_43 = 3";-0,00404235376377005;"HE01_43";"3";-1;"gbm";6
"regular misclass:no";"SO06 = 6";-0,00364801433535111;"SO06";"6";-1;"gbm";6
"regular misclass:no";"HE01_50 = 1";0,00104021612857291;"HE01_50";"1";1;"gbm";6
"regular misclass:no";"HE01_27 = 4";0,000119391705271643;"HE01_27";"4";1;"gbm";6
"regular misclass:no";"HE01_54 = 5";-0,00230934431978735;"HE01_54";"5";-1;"gbm";6
"regular misclass:no";"HE01_17 = 2";0,000198333345279023;"HE01_17";"2";1;"gbm";6
"regular misclass:no";"HE01_39 = 3";0;"HE01_39";"3";0;"gbm";6
"regular misclass:no";"HE01_49_r = 1";0,000631292377544279;"HE01_49_r";"1";1;"gbm";6
"regular misclass:no";"HE01_24_r = 5";0;"HE01_24_r";"5";0;"gbm";6
"regular misclass:no";"HE01_30_r = 5";0;"HE01_30_r";"5";0;"gbm";6
"regular misclass:no";"HE01_55_r = 1";0;"HE01_55_r";"1";0;"gbm";6
"regular misclass:no";"HE01_44_r = 4";0,00458319299062104;"HE01_44_r";"4";1;"gbm";6
"regular misclass:no";"res_mahad = 63.97";0,00629679318922161;"res_mahad";"63.97";1;"gbm";6
"regular misclass:no";"HE01_57_r = 5";0,00578560261976635;"HE01_57_r";"5";1;"gbm";6
"regular misclass:no";"HE01_04 = 4";-0,00047315504208606;"HE01_04";"4";-1;"gbm";6
"regular misclass:no";"time_p5 = 35540";0,0317300410706149;"time_p5";"35540";1;"gbm";6
"regular misclass:no";"HE01_07 = 1";0,00269031169981304;"HE01_07";"1";1;"gbm";6
"regular misclass:no";"longstr = 4";0,000366600911367754;"longstr";"4";1;"gbm";6
"regular misclass:no";"HE01_35_r = 4";0;"HE01_35_r";"4";0;"gbm";6
"regular misclass:no";"HE01_48_r = 5";0;"HE01_48_r";"5";0;"gbm";6
"regular misclass:no";"HE01_14_r = 3";0;"HE01_14_r";"3";0;"gbm";6
"regular misclass:no";"HE01_09_r = 5";-0,00162921728786303;"HE01_09_r";"5";-1;"gbm";6
"regular misclass:no";"time_p1 = 43530";0,00888498613627653;"time_p1";"43530";1;"gbm";6
"regular misclass:no";"HE01_42_r = 3";0,000416778285875496;"HE01_42_r";"3";1;"gbm";6
"regular misclass:no";"HE01_08 = 3";-0,00211849333474412;"HE01_08";"3";-1;"gbm";6
"regular misclass:no";"time_p4 = 38510";0,0157896784854022;"time_p4";"38510";1;"gbm";6
"regular misclass:no";"irv6 = 1.687";-0,00362578190702867;"irv6";"1.687";-1;"gbm";6
"regular misclass:no";"time_p6 = 35290";-0,0252651562126665;"time_p6";"35290";-1;"gbm";6
"regular misclass:no";"HE01_16 = 2";0,000323290122044018;"HE01_16";"2";1;"gbm";6
