Careless;HE01_01_r;HE01_09_r;HE01_10_r;HE01_12_r;HE01_14_r;HE01_15_r;HE01_19_r;HE01_20_r;HE01_21_r;HE01_24_r;HE01_26_r;HE01_28_r;HE01_30_r;HE01_31_r;HE01_32_r;HE01_35_r;HE01_41_r;HE01_42_r;HE01_44_r;HE01_46_r;HE01_48_r;HE01_49_r;HE01_52_r;HE01_53_r;HE01_55_r;HE01_56_r;HE01_57_r;HE01_59_r;HE01_60_r;HE01_02;HE01_03;HE01_04;HE01_05;HE01_06;HE01_07;HE01_08;HE01_11;HE01_13;HE01_16;HE01_17;HE01_18;HE01_22;HE01_23;HE01_25;HE01_27;HE01_29;HE01_33;HE01_34;HE01_36;HE01_37;HE01_38;HE01_39;HE01_40;HE01_43;HE01_45;HE01_47;HE01_50;HE01_51;HE01_54;HE01_58;time_p1;time_p2;time_p3;time_p4;time_p5;time_p6;sex;age;SO04;SO06;longstr;avgstr;longstr1;longstr6;longstrDiff;irvTotal;irv1;irv6;irvDiff;res_mahad;res_psycsyn;res_evenodd;res_u3poly
1;1;1;1;1;1;5;5;5;5;1;1;1;1;1;1;1;5;1;1;5;5;5;1;5;1;1;5;5;1;1;5;1;5;1;5;1;4;5;1;1;1;4;5;5;5;1;5;1;1;1;1;5;1;5;1;5;1;5;1;1;22694;30003;35175;40265,56;34732,22;59587,78;1;24;1;1;7;2;2;3;-1;1,9889525392502;2,06559111797729;2,10818510677892;-0,0425939888016309;184,491013569743;-0,409551290862171;0,916990248934784;0,7983
0;3;3;4;5;5;2;4;4;5;5;4;3;3;2;3;5;5;4;4;3;5;5;3;4;2;3;4;4;5;4;1;4;4;3;2;4;1;5;2;5;4;4;5;5;2;4;4;3;1;3;4;2;3;4;3;4;3;3;4;3;110156,72;134285,29;94358,93;97977,43;83042,83;109218,67;1;25;1;1;3;1,2;2;2;0;1,22635834985533;1,05409255338946;0,948683298050514;0,105409255338946;76,6381447984781;0,144133636635027;0,544571485296265;0,1946
1;4;4;5;2;4;2;5;3;4;3;2;4;5;2;2;5;3;3;3;4;2;5;4;3;5;3;4;5;2;3;1;3;4;3;4;2;4;5;5;4;3;5;5;2;2;2;4;4;4;3;4;2;4;5;2;4;3;2;4;4;65178,89;67736,67;51986,67;68063,64;53722;64341,25;1;22;1;1;4;1,25;2;2;0;1,20685424767916;1,08012344973464;1,17378779077727;-0,0936643410426239;57,6958419056984;-0,2211298633692;0,823978409713956;0,1989
0;5;4;2;4;4;4;4;4;4;4;4;2;2;3;4;5;5;2;4;1;5;2;3;4;5;4;3;2;5;4;1;3;5;3;4;3;4;5;2;5;2;2;3;4;2;4;4;2;2;3;3;1;2;4;4;5;4;2;4;1;92052,86;100926,5;62018,89;97729,22;72290;67812,5;1;25;1;1;5;1,30434782608696;1;1;0;1,23633776673138;1,33333333333333;1,15950180872841;0,173831524604928;68,8151940892947;-0,346750684518048;0,741234440434462;0,2237
1;4;5;5;2;5;5;5;4;5;2;5;4;4;2;5;4;5;3;4;4;4;2;3;4;3;4;5;5;2;4;2;4;2;4;3;4;5;4;5;5;3;4;4;2;1;4;4;3;3;4;5;3;5;4;4;5;4;2;2;4;71684,29;86537,78;64086;52286;50135,56;67412,69;1;18;1;1;3;1,17647058823529;2;2;0;1,33361578929103;1,25166555703457;1,07496769977314;0,176697857261433;70,3928845127536;-0,186760641586747;0,965311810713372;0,2295
1;4;4;3;1;4;2;2;3;3;4;2;3;2;3;2;4;1;2;4;4;4;3;4;3;4;4;4;4;2;3;1;3;2;1;4;3;3;4;4;3;2;3;3;3;2;3;4;3;2;4;3;2;3;4;3;5;2;3;2;4;84631,67;98374,38;76738,6;75450;65577,78;112678,06;1;26;1;1;4;1,25;1;4;-3;0,954324087130172;0,966091783079296;0,843274042711568;0,122817740367728;44,9532021156838;-0,134063842667469;0,862797954349406;0,1113
0;2;5;5;3;3;2;2;5;4;5;5;5;5;4;5;3;2;4;3;3;5;4;5;2;5;3;2;3;4;2;5;5;1;4;4;4;2;4;1;1;5;3;2;1;4;1;3;4;4;4;3;2;4;5;3;2;1;3;5;4;43741,11;40307;25900;40744;33157,78;43308;1;45;1;3;3;1,30434782608696;3;2;1;1,35671587523022;1,66332999331662;1,33333333333333;0,329996659983287;76,6043258619683;-0,588237944417124;0,68242024839833;0,2659
0;2;2;5;4;5;1;4;4;2;5;4;4;3;3;3;4;2;2;4;4;4;4;2;4;3;4;4;4;3;3;3;4;3;2;3;5;5;5;4;4;2;3;4;1;4;2;4;4;5;4;5;2;3;4;3;4;5;2;4;4;57012,5;49991,43;42918,89;46945;37174,44;49737,5;1;23;1;3;3;1,27659574468085;2;2;0;1,16868268107282;1,13529242439509;0,918936583472681;0,216355840922412;57,2745495373819;-0,225002324416184;0,605738429734992;0,1671
0;4;4;4;3;4;2;4;4;4;4;3;3;2;4;4;4;3;4;4;4;3;4;3;3;4;2;3;4;3;4;3;3;2;1;4;3;4;4;3;3;2;3;4;3;3;3;3;3;3;4;4;4;2;5;3;2;3;3;2;2;79681,6;72253;59863;60671;56764,65;65687;1;65;1;5;5;1,5;2;3;-1;0,819259690621946;0,966091783079296;0,674948557710553;0,291143225368743;34,723213833374;-0,155405405405405;0,586799548232691;0,0813
1;5;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;2;4;3;4;2;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;14679;10897;13363;9960;10980;13631;3;99;4;6;51;6;1;10;-9;0,582222509739582;1,49071198499986;0;1,49071198499986;29,8974375938675;-0,012350385893836;0;0,0672
0;5;2;3;3;2;4;4;5;5;4;3;4;4;5;4;3;2;4;5;2;3;5;5;2;5;4;5;2;4;3;4;3;1;2;5;4;2;5;1;3;3;3;1;5;2;1;2;1;3;5;4;2;2;5;4;2;5;2;3;2;38210;38987;32786;39610;27523,33;46070;2;45;1;1;2;1,15384615384615;2;1;1;1,29143199982403;1,33333333333333;1,13529242439509;0,19804090893824;54,352895196115;-0,588707422315877;0,9752300040689;0,2419
1;3;2;3;3;4;2;2;2;4;5;4;3;4;4;3;4;2;3;3;2;3;3;3;3;3;3;3;3;3;5;3;4;3;4;4;5;4;3;4;3;4;4;4;3;4;2;2;4;4;4;4;4;3;3;5;3;3;3;4;3;57677;60656,39;47876,25;52303,2;10750;6449;1;23;1;1;7;1,66666666666667;2;6;-4;0,825271740899738;0,788810637746616;0,316227766016838;0,472582871729778;41,5639336521844;-1,58569430183475e-20;-0,597937645115154;0,084
0;2;2;4;4;2;4;4;5;5;5;2;2;2;1;4;5;2;5;3;4;5;1;2;4;2;4;3;5;4;2;2;4;4;2;4;3;5;2;5;5;2;5;5;4;4;5;4;5;5;2;4;4;4;4;4;4;2;2;2;2;50519;45073;35056;48249,06;37650;45349;1;27;1;3;4;1,33333333333333;2;2;0;1,34626497337303;0,994428926011753;0,966091783079296;0,0283371429324574;79,5567034255325;-0,108749422743966;0,462264894125763;0,2715
1;3;4;4;2;4;4;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;2;4;3;3;2;2;3;4;3;3;2;3;1;2;3;2;2;3;3;3;3;4;3;3;3;3;2;3;3;3;3;3;3;3;3;3;4;3;13785;9070;9417;8820;8307;9120;1;45;1;4;15;2,22222222222222;3;2;1;0,613179174927665;0,849836585598797;0,674948557710553;0,174888027888245;35,5228854662;0,0310935092337281;-1;0,0759
0;5;3;4;3;5;3;4;5;4;3;5;3;4;4;4;3;2;3;1;3;4;3;5;3;3;4;4;3;4;4;5;4;1;3;4;4;3;3;3;1;3;3;3;3;3;3;4;3;4;3;4;2;3;3;3;4;3;3;4;3;83599,6;76499,25;57994;79803,55;50278;68766;2;60;1;3;4;1,42857142857143;2;2;0;0,965360504658649;1,3703203194063;0,843274042711568;0,52704627669473;61,4817520852146;-0,443547305345755;0,720193192489789;0,1127
0;2;5;4;4;4;4;5;4;5;4;4;5;5;4;4;4;3;3;4;4;4;1;4;3;4;3;4;5;4;5;4;4;2;4;2;3;2;5;4;4;3;4;3;2;3;3;4;4;4;4;4;2;4;4;4;4;2;3;4;3;74350;78344,44;77905,61;72959,2;80075,71;79732,19;2;29;1;3;3;1,25;2;1;1;1,11689642631653;1,28668393770792;0,849836585598797;0,436847352109121;39,5794901249477;-0,650958032184172;0,724306719253702;0,1119
1;2;4;2;5;2;4;5;3;4;4;2;2;5;5;2;4;2;5;5;2;4;2;5;4;5;5;3;4;5;4;4;5;3;4;4;2;4;1;2;4;4;4;2;1;2;3;4;2;4;2;4;4;1;4;3;4;3;4;4;1;40508,89;31291,11;26582;27606;22485;29150;1;25;1;1;3;1,33333333333333;3;2;1;1,27059308185627;0,966091783079296;1,24721912892465;-0,281127345845351;79,1179922095758;-0,105334714203002;0,186259335186688;0,2161
1;2;3;4;3;4;2;2;3;5;2;3;3;4;4;4;2;3;3;4;3;3;4;2;3;2;2;4;2;3;2;4;4;4;4;2;2;4;4;3;3;2;4;4;2;2;3;3;3;2;4;2;4;3;2;2;2;4;5;4;4;7290;8609;7255;6303,75;7098;6934;1;24;1;1;4;1,42857142857143;4;3;1;0,909926426528494;0,994428926011753;0,823272602348565;0,171156323663189;69,7977975690275;0,292839177435751;-1;0,1532
0;3;5;2;4;5;4;5;2;5;3;4;3;5;3;3;2;2;4;5;3;2;3;2;3;1;4;2;3;5;3;4;4;3;2;3;3;1;4;4;3;2;5;4;4;4;2;4;4;4;2;4;2;3;3;2;3;2;5;4;2;82516,11;72404,29;65538,21;53541,25;64334,06;63985,56;1;36;1;3;4;1,15384615384615;2;1;1;1,13296770439807;0,942809041582063;1,33749350984926;-0,394684468267195;83,4881260676923;-0,408232595548513;1,92158677442666e-16;0,1895
0;5;4;3;4;2;3;4;2;5;5;3;5;4;5;4;5;2;2;4;4;5;4;5;2;5;4;4;5;5;5;3;5;2;2;5;3;3;5;5;5;2;5;3;5;3;2;4;4;2;5;2;2;2;4;2;4;2;2;4;3;47573;44463;38650;42396,67;42948,75;53943,33;1;56;1;3;3;1,42857142857143;2;2;0;1,34825687840615;1,44913767461894;1,19721899973786;0,251918674881079;60,75764390864;-0,225072832317648;0,578081377716777;0,2058
0;5;3;4;2;4;3;3;2;4;5;2;3;3;2;3;4;4;5;3;4;4;5;4;4;3;2;4;4;2;2;3;3;1;3;3;3;4;4;3;5;2;4;4;4;3;2;2;4;3;5;4;4;3;4;3;4;2;2;4;3;73695,78;71916;58162,22;61206,67;67350;72831,11;1;23;1;6;4;1,33333333333333;4;3;1;1,02013624879312;0,843274042711568;0,918936583472681;-0,0756625407611137;55,8325777524568;-0,200854561532826;0,771021346051931;0,1374
1;4;4;4;4;5;2;3;4;4;4;2;4;2;2;4;5;3;4;5;4;4;5;4;5;3;4;2;5;4;4;2;4;4;2;3;4;5;4;3;4;2;4;2;4;2;5;3;2;4;3;3;2;4;4;2;5;5;4;2;2;93940,33;95744,29;70424,5;61160,61;64937;73547,72;1;23;1;1;2;1,17647058823529;2;1;1;1,16153025891402;0,994428926011753;1,05934990547138;-0,0649209794596269;62,4265014352618;-0,21162584898696;0,504599080186003;0,1822
0;4;4;4;3;4;4;3;4;5;5;3;3;4;2;3;4;3;3;3;2;4;4;5;4;4;3;5;5;3;3;2;4;5;2;4;3;4;4;4;4;2;4;5;4;3;4;4;3;3;4;2;3;3;4;2;4;2;4;3;3;91002,5;85205,56;76344,5;61614,44;77986,94;66786,67;1;21;1;1;4;1,22448979591837;2;1;1;1,01625211516726;1,10050493461461;1,05934990547138;0,0411550291432317;44,6117451861274;0,0637531877390824;0,550171306589265;0,129
1;1;4;2;5;2;2;3;1;5;4;5;2;3;2;4;4;2;2;2;3;4;2;1;2;1;2;5;4;4;3;2;3;2;3;1;3;2;3;2;3;2;5;4;1;2;4;3;1;2;5;3;5;4;3;4;5;3;3;4;3;40813,75;42089;39304,44;29386,67;34011,11;45826,67;1;20;1;1;3;1,2;1;2;-1;1,23324934818643;1,13529242439509;1,33749350984926;-0,202201085454165;77,5595251225106;0,00249573230701497;0,835270681884973;0,2085
0;5;3;4;5;2;2;3;2;3;4;2;3;5;5;2;5;3;3;3;5;5;5;5;5;4;2;2;5;5;4;2;5;4;5;5;3;4;3;4;3;2;4;3;5;4;4;4;4;5;4;4;1;2;3;1;4;3;4;1;4;45237,5;55110;47728,75;45829;43732;49761,11;1;41;1;3;4;1,46341463414634;2;3;-1;1,34405995965256;1,42984070596848;1,49443411809733;-0,0645934121288454;87,3837648297842;0,0888241909697274;0,766457436392123;0,2656
1;4;4;2;2;4;2;2;4;5;4;4;3;4;4;4;4;4;4;4;2;4;2;5;3;4;4;4;5;2;4;2;4;2;4;1;5;2;5;3;2;3;4;5;5;2;5;4;4;2;4;4;2;4;3;5;4;3;4;4;2;38652,5;38611,67;35727,5;28865;30845;36197,78;1;21;1;1;4;1,22448979591837;1;4;-3;1,19272749195132;1,33333333333333;1,17851130197758;0,154822031355754;67,595157783247;-0,238412133709967;-0,977369382209073;0,162
0;4;2;2;4;4;1;1;3;4;3;4;3;4;5;4;4;4;3;3;4;4;4;4;4;5;4;2;5;5;5;2;4;2;2;4;5;4;4;4;4;2;4;5;2;2;4;5;4;5;4;4;2;3;4;2;2;5;2;4;2;61666,67;66258;46784;45076;46542,22;61735,56;1;40;1;3;5;1,30434782608696;2;3;-1;1,23462293244162;1,26491106406735;1,10050493461461;0,16440612945274;58,892667914556;-0,254823595718813;0,387726977825554;0,1694
1;2;2;4;2;4;4;4;4;4;4;2;3;4;3;2;4;4;5;4;3;3;2;4;3;4;4;4;4;2;4;2;2;3;2;4;4;4;4;3;4;3;3;4;3;2;4;2;3;2;2;4;2;2;4;3;4;5;2;4;3;29152;20760;21926,67;19756;19231,43;25741,43;2;26;1;1;3;1,3953488372093;3;3;0;0,940459077704159;0,994428926011753;0,843274042711568;0,151154883300185;42,1719541788685;-0,464781241187955;0,61550850161939;0,1091
0;3;2;3;5;3;4;2;3;4;5;5;4;4;4;2;4;4;2;4;3;4;1;4;5;3;3;4;4;5;2;2;3;2;1;3;3;4;1;4;4;3;4;4;2;3;5;4;2;5;3;4;4;3;2;4;5;4;3;5;2;69170;53507,78;47282,22;56862,22;52460,33;70457,5;1;21;1;1;3;1,27659574468085;2;3;-1;1,16189500386223;0,843274042711568;1,17378779077727;-0,3305137480657;67,9670673504852;-0,239087892762835;0,870747481771482;0,1719
1;1;5;3;2;4;5;4;3;4;4;4;3;2;2;3;4;2;3;4;2;4;5;4;3;4;3;4;4;5;3;4;4;2;4;3;4;5;1;4;2;4;4;2;1;3;4;4;2;2;2;4;3;3;4;4;2;3;4;4;2;61834;79958,89;50435,94;64630;73604;56432,86;2;20;1;1;4;1,27659574468085;2;3;-1;1,08651206830678;1,15950180872841;0,97182531580755;0,187676492920856;60,6146774521114;-0,197807423130701;0,583495447195266;0,1545
0;3;3;2;2;4;2;5;5;5;4;4;5;4;4;4;4;2;4;4;3;5;5;5;4;5;2;4;5;5;3;1;4;2;2;4;4;4;4;4;3;4;5;5;2;1;3;4;3;5;4;4;4;3;4;4;5;3;2;4;3;89572,22;64525,89;64531,25;71558,33;47867,5;75171,62;1;24;1;1;4;1,46341463414634;2;2;0;1,27292536428922;1,05409255338946;1,19721899973786;-0,143126446348405;57,5055232765467;-0,269627254900882;0,413320537281547;0,1456
0;3;4;4;2;5;4;4;4;3;5;4;4;3;4;4;5;4;4;4;4;5;4;2;5;4;3;4;5;4;4;1;2;3;3;4;5;5;5;3;3;4;3;4;2;3;4;4;2;3;3;5;4;4;3;3;4;4;4;4;4;79234,11;117899,28;64601,67;71253,62;68916,64;79012,3;1;20;1;1;3;1,25;2;2;0;1,14227941410454;1,19721899973786;1,25166555703457;-0,0544465572967077;54,8488601702017;-0,564384216495559;0,191573300254824;0,1589
1;4;3;4;1;2;1;4;4;3;2;4;3;5;3;2;4;1;5;4;4;3;3;5;2;2;3;3;5;1;2;3;4;3;4;5;3;4;4;4;2;4;4;4;1;2;2;2;2;2;5;2;1;3;4;4;3;1;1;5;2;55263,75;46201,25;37532,22;57524,9;41725;51705,56;2;30;1;3;4;1,33333333333333;2;2;0;1,24691710225139;0,994428926011753;1,59513148186739;-0,600702555855633;80,9859673104533;-0,290803614541881;0,544938840413142;0,2132
1;5;2;2;1;4;2;1;2;4;5;2;4;4;5;2;4;2;2;3;3;4;5;2;2;5;3;3;2;1;2;1;3;4;4;4;3;5;5;4;4;4;1;4;5;1;2;4;1;5;5;2;2;4;4;4;5;3;4;5;2;55463,33;53820;45860;50505,56;42843;53325;1;21;1;1;4;1,46341463414634;3;3;0;1,34500540817597;1,24721912892465;1,26929551764398;-0,0220763887193376;79,140004289983;-0,345902562965532;0,492154231674153;0,2657
1;5;4;4;2;4;4;4;4;5;2;2;4;4;4;3;5;5;5;4;4;4;4;2;4;5;3;5;5;3;4;2;4;2;3;5;5;4;5;4;5;4;3;3;4;2;1;4;3;2;3;4;4;4;4;4;5;5;3;4;4;59780,64;74217,86;48918,33;58500;50430;63587,17;1;20;1;1;3;1,30434782608696;2;1;1;1,27159315527506;1,4142135623731;1,26491106406735;0,149302498305743;66,552121189309;-0,144620305212437;-0,560897727219668;0,1949
0;2;2;4;3;5;2;4;4;3;3;5;4;2;2;4;5;2;2;5;3;3;2;4;5;4;4;3;5;4;5;3;4;2;2;1;4;5;2;5;4;3;2;4;4;2;4;2;2;2;4;5;4;2;4;3;5;5;3;3;2;57930;67971;39671;39697,78;36343,33;43865;1;21;1;1;3;1,25;2;2;0;1,21942841106705;1,28668393770792;0,737864787372622;0,548819150335297;59,4372366752848;-0,149285381366909;0,77250645966287;0,1987
1;2;3;2;1;4;2;4;3;3;4;2;2;3;3;3;4;3;4;3;4;2;3;3;3;2;3;2;2;2;3;3;3;4;3;2;4;4;3;3;3;4;3;4;4;4;3;4;2;2;4;2;4;4;3;4;3;2;4;2;2;38980,3;17156;26815;27390,19;19353;24319,72;1;22;1;1;4;1,42857142857143;3;2;1;0,798303285470641;0,674948557710553;0,823272602348565;-0,148324044638012;44,8028944694323;-0,141300070280167;-0,0424030860846645;0,1474
0;4;4;5;5;2;5;5;4;2;5;2;4;4;4;4;4;2;3;2;2;5;4;5;4;5;2;4;5;5;2;2;4;4;2;5;4;4;4;5;2;3;5;4;5;4;4;2;4;5;4;2;4;2;4;2;4;1;2;2;3;82735,71;96123,22;71619,72;92584,56;75659,33;82398,33;1;18;1;1;4;1,25;3;2;1;1,31602465932626;1,31656117720877;0,994428926011753;0,322132251197013;79,9669715834771;-0,257747787525008;0,622946254460768;0,2486
0;3;2;5;3;4;3;3;2;1;3;3;5;2;5;4;2;2;1;3;4;2;4;5;2;5;2;4;2;2;3;2;5;1;2;5;4;1;5;4;4;1;5;1;2;3;2;4;4;2;4;4;2;4;5;1;5;4;2;2;3;41330;40627;33202,86;34443,75;31145;39605,56;2;23;1;1;3;1,25;2;2;0;1,32724599110487;1,49071198499986;1,25166555703457;0,239046427965287;78,5968578862208;-0,621306158521803;0,909919455903454;0,2625
1;4;2;1;4;4;4;5;4;4;5;5;3;4;3;5;5;4;3;3;3;5;1;1;5;5;5;4;5;5;4;5;4;4;2;4;4;5;4;2;5;2;3;5;2;1;5;5;2;2;5;3;1;1;4;3;5;5;3;2;2;38513;40991,25;30754,44;24023,33;45270;62205,72;1;21;1;1;3;1,33333333333333;3;2;1;1,46242967864159;1,03279555898864;1,28668393770792;-0,253888378719274;86,8977483180229;-0,325499507430646;0,880576990998951;0,3151
1;2;4;3;4;4;2;2;2;5;4;4;4;3;4;5;2;2;5;4;4;5;2;4;2;3;4;5;2;5;4;4;4;2;4;3;4;4;2;3;2;3;4;4;3;2;3;4;3;4;3;3;2;3;4;4;2;3;2;4;1;87727,7;96500;80765,83;74174,33;71110,3;96869,25;1;35;1;3;4;1,36363636363636;4;2;2;1,06032720672005;0,843274042711568;1,26491106406735;-0,421637021355784;49,6806797988224;-0,436517360393508;0,772638363427911;0,11
0;4;4;2;5;4;4;1;4;5;2;5;3;5;2;3;5;4;4;5;2;2;4;4;4;5;2;4;5;4;5;4;4;2;5;3;4;5;2;5;4;4;4;5;2;1;4;4;2;3;5;5;4;2;4;4;5;4;4;4;2;74801,78;84798;44407,25;43696,67;72929,17;54605;1;20;1;1;3;1,25;2;2;0;1,36501898747167;1,17851130197758;1,17378779077727;0,00472351120031189;64,2196132919554;0,0375623078097593;0,454265447422205;0,2126
0;3;1;4;2;3;5;1;4;4;4;3;2;2;2;5;3;2;4;4;3;4;2;4;2;2;4;3;3;3;2;4;2;4;3;4;2;2;1;4;4;2;4;2;4;3;2;4;2;4;2;5;5;3;5;4;4;1;5;2;2;26717;21425;23843,33;16670;17692;8839;2;22;1;1;2;1,15384615384615;1;2;-1;1,15604527505029;1,10050493461461;1,05409255338946;0,046412381225152;86,1125612154864;0,0709220005566193;-0,207470160731212;0,2161
0;3;3;4;5;4;2;3;4;4;4;4;4;4;4;4;3;2;4;4;3;3;3;3;3;2;4;3;4;5;4;3;4;3;4;4;3;3;4;4;3;2;3;3;3;2;3;2;4;4;4;4;2;3;3;3;4;4;2;4;4;56878,4;48223;45824;56498;68222,8;54741;1;53;1;6;4;1,36363636363636;2;2;0;0,857667313320837;0,674948557710553;1,03279555898864;-0,357847001278092;28,2027386375829;-0,487079423611734;0,943437396147978;0,05
1;1;4;3;2;3;4;4;4;5;4;3;4;4;5;1;4;1;2;3;2;3;2;3;3;5;5;5;1;1;1;2;3;3;3;4;3;3;3;1;1;2;2;1;3;2;2;1;1;1;1;1;5;1;4;3;3;3;4;2;1;65887,78;65126,67;50287;58286,17;51286,3;45956,67;2;26;1;1;4;1,57894736842105;3;4;-1;1,28122028696427;1,10050493461461;1,64654520469713;-0,546040270082517;93,4181602750989;-0,0882514099550805;0,52899919901323;0,3085
1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;29447;17161;14306;17566;13311;14820;1;20;2;1;60;60;10;10;0;0;0;0;0;5,11812067538305;0;0;0,0194
0;2;4;4;5;5;2;4;4;5;5;3;3;4;4;5;3;2;3;5;1;4;1;5;3;3;4;1;4;4;4;3;3;2;3;4;3;4;2;3;2;4;4;5;2;3;2;4;3;3;4;4;2;3;4;4;3;4;3;3;4;43271;36962,5;38648,89;40981,11;28718,89;34751,43;1;28;1;3;3;1,30434782608696;2;3;-1;1,12131379763577;0,816496580927726;1,13529242439509;-0,318795843467367;64,7249863553198;-0,450108090441521;0,509540270810455;0,1309
0;4;5;5;5;5;3;3;3;5;4;5;4;3;4;5;4;4;2;3;3;4;5;3;2;5;4;4;5;5;5;2;4;3;5;3;4;5;5;5;5;4;4;5;2;2;2;2;4;5;5;4;3;5;4;3;5;5;3;3;4;69446;52520;43942,86;44638,57;47768,89;49653,75;1;21;1;1;3;1,27659574468085;2;2;0;1,40177450091391;1,49071198499986;1,17378779077727;0,316924194222592;59,7685209050472;0,10157580314314;0,499134447779014;0,1896
0;2;4;4;5;4;5;2;4;5;5;4;2;5;1;4;5;3;5;4;1;5;1;1;3;3;3;4;2;5;5;4;1;4;4;3;4;3;4;3;5;4;1;2;5;2;1;4;3;5;2;4;1;2;4;5;3;4;3;5;3;38987,78;43126,67;38429;30918,57;35591;48597,5;1;34;1;5;2;1,15384615384615;2;2;0;1,41261467711075;1,25166555703457;1,22927259430572;0,0223929627288542;79,5199268365455;-0,194777232213496;0,889122770102048;0,2737
0;3;2;3;5;4;2;3;4;4;4;4;4;4;3;4;2;2;3;5;4;4;3;5;3;4;5;4;2;4;4;3;4;2;2;3;4;1;2;5;2;3;4;5;2;4;1;2;3;4;4;4;2;3;3;4;3;5;3;4;2;55560;43478;42334,44;47020;50328,75;54045,56;1;45;1;3;4;1,30434782608696;2;2;0;1,08612200831636;0,788810637746616;1,07496769977314;-0,286157062026524;49,488361721992;-0,71367117805583;0,828079537946787;0,1401
1;2;4;4;3;5;4;5;3;4;2;4;3;4;2;4;2;2;1;4;4;2;2;4;1;5;4;4;4;4;4;5;4;2;4;3;5;4;4;3;3;2;5;4;2;5;1;3;3;4;4;5;5;3;4;5;3;2;4;2;3;104964,56;111664,31;78307,5;75098,79;61934,31;99415,33;1;23;1;1;3;1,25;2;2;0;1,21385597485188;1,17851130197758;1,17851130197758;0;67,661027982692;-0,285369897429427;0,870342621942144;0,223
1;4;2;5;1;4;2;4;2;4;4;4;3;2;3;4;4;3;1;4;4;4;2;2;3;4;4;4;4;1;4;1;4;2;2;4;4;5;5;3;4;3;4;4;4;2;5;4;4;3;4;4;2;4;4;4;4;4;2;4;4;35468,75;33437,78;29843,33;31738,33;32486;39734,44;1;19;1;1;3;1,25;3;3;0;1,12131379763577;1,31656117720877;1,15470053837925;0,161860638829515;41,5954624121651;-0,17273026302592;0,384097339048418;0,1432
0;5;4;4;2;3;4;4;3;5;3;2;4;1;5;2;3;1;1;3;4;3;2;2;3;5;1;2;3;1;2;4;4;1;1;3;3;3;5;3;2;2;3;3;5;1;3;3;4;1;4;3;3;4;5;4;3;3;2;2;3;80906;115597,3;61014,29;71272,11;63885,55;64375;2;20;1;1;3;1,27659574468085;2;2;0;1,21420500135304;1,15950180872841;1,31656117720877;-0,157059368480361;66,994006513721;-0,133870628620121;0,889292928486;0,2291
1;3;3;3;3;3;3;3;3;4;3;1;1;2;2;3;2;2;3;4;2;3;4;2;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;4;5;4;2;2;5;4;4;4;5;2;3;4;3;4;3;3;6293;5448;5015;8704;9595,56;7328,89;1;30;1;3;20;2,5;10;4;6;0,825271740899738;0;0,666666666666667;-0,666666666666667;64,7211655093282;0,164667057327865;0,450068999006496;0,1562
0;3;5;1;4;5;5;2;5;5;4;5;3;3;3;5;4;2;4;5;4;3;4;5;4;5;5;5;4;4;5;3;5;1;2;2;5;4;4;2;2;3;4;4;2;2;2;3;1;3;5;5;4;2;3;3;4;4;4;3;1;42670;42678,89;31924,29;37961,25;43310;52072;1;25;1;6;4;1,27659574468085;2;4;-2;1,30568076492189;1,68654808542314;1,03279555898864;0,653752526434491;62,0726633485037;-0,0965346608585145;0,813830687932387;0,2322
0;2;4;4;5;4;5;1;4;5;5;4;4;5;4;5;5;4;5;5;3;5;3;5;2;4;4;4;3;5;4;4;4;3;5;4;2;4;1;2;4;3;3;2;5;4;2;4;3;5;3;2;3;1;3;3;2;3;4;5;4;63742;61523;40116;50174;51612;56682,3;1;64;1;5;4;1,22448979591837;4;3;1;1,27680303441861;1,07496769977314;1,3984117975602;-0,323444097787062;66,2003357098242;-0,00556707965413956;0,918619008381551;0,2149
1;2;5;5;2;5;3;5;5;5;5;2;2;5;3;2;5;4;4;4;3;4;4;2;4;5;2;4;4;2;4;2;2;1;5;5;2;4;4;3;4;4;2;2;3;2;1;4;4;2;4;4;1;2;4;3;3;3;2;2;4;68492;67968;58263,75;57216,67;57995,56;63327,95;1;35;1;6;3;1,53846153846154;2;2;0;1,23267656967419;1,63639169448448;1,15950180872841;0,476889885756071;69,2595266097116;-0,446543271149095;0,598892403136587;0,2261
0;2;3;4;3;4;5;5;5;5;5;5;3;3;4;5;4;2;4;4;4;3;2;5;2;5;4;4;3;5;4;2;4;2;2;4;4;4;3;4;3;2;4;2;2;2;2;3;2;5;4;4;2;4;5;2;2;3;2;4;2;67031,2;59101,43;54055;61225;56243,94;55291,28;1;20;1;1;4;1,33333333333333;2;3;-1;1,13794343191447;0,994428926011753;1,13529242439509;-0,14086349838334;54,5916587375105;-0,211800667957333;0,826226434165904;0,1391
